,VaR,ES
2017-03-14,0.008520224787198875,0.009841006660618006
2017-03-15,0.008319709722455711,0.00961128366522662
2017-03-16,0.009160594962659826,0.0105746560502767
2017-03-17,0.008847639674234508,0.010216114279997617
2017-03-20,0.008632458371311685,0.009969588695882688
2017-03-21,0.008700015144034068,0.010046986093472933
2017-03-22,0.010408812226710772,0.012004694282886837
2017-03-23,0.01041700097966517,0.012014075846609313
2017-03-24,0.009958579317212123,0.01148887841276113
2017-03-27,0.009403822439426258,0.010853313140684556
2017-03-28,0.009076738178565838,0.010478584307983251
2017-03-29,0.0101685445511296,0.011729428131683034
2017-03-30,0.00976517799976434,0.011267305385249943
2017-03-31,0.00942503661657476,0.010877617470763493
2017-04-03,0.00910518451238691,0.010511174263364656
2017-04-04,0.008819637987181326,0.010184033740642091
2017-04-05,0.008720824379206177,0.01007082649589688
2017-04-06,0.008610472657316856,0.009944400443413081
2017-04-07,0.008385292158539929,0.009686419135380087
2017-04-10,0.008134097796027055,0.009398634666638052
2017-04-11,0.007878853650518191,0.009106210505204018
2017-04-12,0.008209978093344441,0.00948556803103771
2017-04-13,0.008183809540468637,0.009455587648469509
2017-04-17,0.008314701411430838,0.009605545820980556
2017-04-18,0.008789197668027975,0.010149159347012193
2017-04-19,0.008564398179585134,0.009891614549000697
2017-04-20,0.008351910359627842,0.00964817479275446
2017-04-21,0.00908873440207026,0.010492327955625635
2017-04-24,0.008730481124810882,0.010081889886714357
2017-04-25,0.009701587141674082,0.011194451595342865
2017-04-26,0.009806743096814572,0.011314925042208601
2017-04-27,0.009494904094511735,0.01095766216133416
2017-04-28,0.009224389729286273,0.010647743450959004
2017-05-01,0.00887974426756917,0.010252895373508509
2017-05-02,0.009979088013392121,0.011512374498324953
2017-05-03,0.009618251635401516,0.011098977062554456
2017-05-04,0.009353434683510119,0.01079558567649162
2017-05-05,0.009083201972197334,0.010485989647011121
2017-05-08,0.009548848152650776,0.011019463954806089
2017-05-09,0.01069874974245294,0.012336865407674598
2017-05-10,0.01028754931016335,0.011865767661813
2017-05-11,0.009814150313188493,0.011323411227199784
2017-05-12,0.009566034101747679,0.011039153286928047
2017-05-15,0.009612231689012025,0.011092080223564026
2017-05-16,0.009428363052443382,0.010881428450316056
2017-05-17,0.009141002943233001,0.010552210168745246
2017-05-18,0.014418947800751723,0.016598964330248163
2017-05-19,0.014054291487029216,0.016181190529641138
2017-05-22,0.013311826485150726,0.015330574719685587
2017-05-23,0.012848728863468658,0.014800020205251991
2017-05-24,0.012100751253118361,0.013943088795357923
2017-05-25,0.010331619671210338,0.011916257510845846
2017-05-26,0.010232084359490828,0.01180222343572681
2017-05-30,0.009871785929328084,0.011389442307696274
2017-05-31,0.009543790964848831,0.011013670114170683
2017-06-01,0.009254648715091834,0.010682410097406054
2017-06-02,0.009765396603894234,0.011267555832245476
2017-06-05,0.00965734100621807,0.011143760367806085
2017-06-06,0.009394203761725575,0.010842293362914066
2017-06-07,0.00924307299958803,0.01066914821086033
2017-06-08,0.009056240102395328,0.0104551003893875
2017-06-09,0.008831609892571944,0.0101977495278843
2017-06-12,0.01365145986490224,0.01571968063265703
2017-06-13,0.014011817879272087,0.016132530024199596
2017-06-14,0.01352444146866685,0.01557416016270941
2017-06-15,0.012942725721216916,0.014907709070160802
2017-06-16,0.012354577838004407,0.014233888907881518
2017-06-19,0.010603056673275678,0.012227233253513247
2017-06-20,0.013902495773506019,0.016007283566377373
2017-06-21,0.013557397718590406,0.015611916968957378
2017-06-22,0.01304615789709282,0.015026207644282879
2017-06-23,0.012725890000712744,0.01465928807852174
2017-06-26,0.012237337243144795,0.014099570518053226
2017-06-27,0.011765342800094985,0.013558823231038287
2017-06-28,0.012233758333360665,0.01409547028809345
2017-06-29,0.012786880656640076,0.014729162909066059
2017-06-30,0.013544287572488153,0.015596897139716686
2017-07-03,0.012941805372866757,0.014906654659710031
2017-07-05,0.012762317526409463,0.014701021802261975
2017-07-06,0.01249614793291134,0.014396080742702108
2017-07-07,0.012647877902123648,0.014569912385041505
2017-07-10,0.012676987767474895,0.014603262524954898
2017-07-11,0.01229824142489254,0.0141693462781981
2017-07-12,0.011844435976674514,0.013649437477215462
2017-07-13,0.011934557985428132,0.013752687065110956
2017-07-14,0.011725043299467082,0.013512653522997265
2017-07-17,0.011644016463984943,0.013419823952421686
2017-07-18,0.01123454639061144,0.01295070861737703
2017-07-19,0.011038618230873093,0.012726240676306035
2017-07-20,0.010892052125628434,0.01255832508970022
2017-07-21,0.01050588339264052,0.012115905273602567
2017-07-24,0.010128473836780727,0.011683520535964545
2017-07-25,0.010198485316859766,0.011763730204680172
2017-07-26,0.009862610141787796,0.011378929933468783
2017-07-27,0.009641708348236008,0.011125850586203549
2017-07-28,0.009818123598260427,0.011327963278934339
2017-07-31,0.0100760449622515,0.011623454634595588
2017-08-01,0.009814118137257332,0.011323374364377055
2017-08-02,0.009701739659545893,0.011194626329657256
2017-08-03,0.01028760766900893,0.011865834521471809
2017-08-04,0.010237651613866569,0.011808601641538621
2017-08-07,0.01006888088596893,0.011615247006580447
2017-08-08,0.010202765376939142,0.01176863371765636
2017-08-09,0.010055649679841412,0.011600088483164026
2017-08-10,0.009925426115792047,0.011450895966171448
2017-08-11,0.015003751842454078,0.01726895357194893
2017-08-14,0.012895540844938831,0.014853651031530848
2017-08-15,0.014891672261435432,0.017140547972565194
2017-08-16,0.014104375157826643,0.016238569614302523
2017-08-17,0.012457088742323728,0.014351332013867983
2017-08-18,0.015400917217977652,0.017723971851238245
2017-08-21,0.01438358718331209,0.016558452925444105
2017-08-22,0.013093505807785734,0.015080452465657432
2017-08-23,0.014203925216585374,0.01635262058458117
2017-08-24,0.01316389380435258,0.015161093495954315
2017-08-25,0.012634418701801984,0.014554492656766095
2017-08-28,0.012147193942958366,0.013996296537318582
2017-08-29,0.011838441510040995,0.013642569829477426
2017-08-30,0.011503823627005163,0.013259209993143053
2017-08-31,0.011622335845624126,0.01339498523719516
2017-09-01,0.011798334131329863,0.013596620228699952
2017-09-05,0.011367044859363568,0.013102507411973822
2017-09-06,0.0115762847731107,0.013342226157310958
2017-09-07,0.01119249378172602,0.01290253043540574
2017-09-08,0.010670801974815961,0.01230484664188115
2017-09-11,0.010696499222518627,0.01233428706683442
2017-09-12,0.011578003219565727,0.013344194920443914
2017-09-13,0.011218339804984311,0.01293214130723452
2017-09-14,0.010886982246242217,0.012552516708767012
2017-09-15,0.010669886208710629,0.012303797481145703
2017-09-18,0.010427160060740133,0.012025714745352177
2017-09-19,0.010216807976448944,0.011784721825682583
2017-09-20,0.009898491037587403,0.011420037402730355
2017-09-21,0.009841676631139176,0.011354947153040697
2017-09-22,0.009981972235295547,0.011515678849027367
2017-09-25,0.009785689792236428,0.011290805018125755
2017-09-26,0.010037286286288543,0.011579050194704654
2017-09-27,0.009988474125975836,0.011523127834492355
2017-09-28,0.010146110715148773,0.011703726481753461
2017-09-29,0.010235264616996488,0.011805866943915343
2017-10-02,0.010123365912358509,0.011677668568183433
2017-10-03,0.00974200127811979,0.011240752637573063
2017-10-04,0.009532874410306843,0.011001163404951846
2017-10-05,0.009320256038018233,0.010757574079531623
2017-10-06,0.009735128412299995,0.011232878639052958
2017-10-09,0.0094661745832549,0.010924747779611745
2017-10-10,0.00924959681494207,0.010676622314646148
2017-10-11,0.009050094332971869,0.010448059399411258
2017-10-12,0.008886432901749978,0.010260558304376374
2017-10-13,0.008696172514525258,0.010042583729181384
2017-10-16,0.008628496170994555,0.009965049343558423
2017-10-17,0.008715991855628706,0.010065290045092358
2017-10-18,0.008546009952376374,0.009870547809502873
2017-10-19,0.008388408959771818,0.009689989943967192
2017-10-20,0.008636952825939046,0.009974737833085771
2017-10-23,0.009439005959398946,0.010893621651204157
2017-10-24,0.009352503251360656,0.010794518567725241
2017-10-25,0.00904543338313126,0.010442719514549613
2017-10-26,0.008960835613165723,0.010345798851033348
2017-10-27,0.008798655075572136,0.010159994363286231
2017-10-30,0.013846583026513913,0.01594322631593567
2017-10-31,0.013943672764647324,0.01605445858416619
2017-11-01,0.013434446767149017,0.01547105642619709
2017-11-02,0.012864615975526001,0.014818221505860532
2017-11-03,0.012204314475697123,0.014061737505037922
2017-11-06,0.013095463228264883,0.015082695012851014
2017-11-07,0.01256429571964113,0.014474155244071434
2017-11-08,0.011911485179174586,0.013726253369610626
2017-11-09,0.011329405158752042,0.013059384942441719
2017-11-10,0.010933678257483946,0.012606014672069768
2017-11-13,0.01041796399901891,0.012015179143714918
2017-11-14,0.009929914901088494,0.011456038608223255
2017-11-15,0.010062110993769916,0.01160749098128416
2017-11-16,0.010282211145141789,0.01185965191554617
2017-11-17,0.01093771855163673,0.012610643493730768
2017-11-20,0.010538597063963257,0.012153384166154276
2017-11-21,0.010109129044833317,0.011661357894184618
2017-11-22,0.010922984708957303,0.01259376345293045
2017-11-24,0.010627795082866553,0.012255575171661466
2017-11-27,0.010208226915319972,0.01177489080840361
2017-11-28,0.0098153981974137,0.011324840883881606
2017-11-29,0.009911206854469586,0.01143460546297443
2017-11-30,0.011316647971397897,0.013044769485515743
2017-12-01,0.011642015854069739,0.013417531924623582
2017-12-04,0.011137636840942064,0.012839682784676652
2017-12-05,0.011057843861362063,0.012748266799030884
2017-12-06,0.010550910639183793,0.01216749139239816
2017-12-07,0.010150690850299078,0.011708973780091734
2017-12-08,0.00996795896941923,0.011499624347504267
2017-12-11,0.009698495751369338,0.011190909899153407
2017-12-12,0.010360810998281077,0.011949700978561002
2017-12-13,0.009886375004563217,0.011406156493572022
2017-12-14,0.009549952420233822,0.01102072907499651
2017-12-15,0.009360391435684592,0.010803555780631986
2017-12-18,0.009883864717898877,0.011403280547205788
2017-12-19,0.010283628851179425,0.011861276131053207
2017-12-20,0.010271628698543351,0.011847527981944092
2017-12-21,0.009821403675829798,0.011331721147428246
2017-12-22,0.009467875111479607,0.010926696014463963
2017-12-26,0.00910789483268192,0.010514279381164346
2017-12-27,0.010215276451283515,0.011782967211639142
2017-12-28,0.009758857438799031,0.011260064142805818
2017-12-29,0.009380651654368364,0.010826767194344377
2018-01-02,0.00944699471777637,0.010902774088235612
2018-01-03,0.010908940190931471,0.012577673146928477
2018-01-04,0.010798794384948022,0.01245148300499213
2018-01-05,0.010447176499938727,0.012048646869557708
2018-01-08,0.010698465528378467,0.012336539793693403
2018-01-09,0.010269644695474527,0.01184525498002067
2018-01-10,0.009863576418159816,0.01138003696202467
2018-01-11,0.009485165936264963,0.01094650549894119
2018-01-12,0.009604808888240689,0.01108357618408166
2018-01-16,0.009881007171190139,0.011400006757327493
2018-01-17,0.009589282016697839,0.011065787598249222
2018-01-18,0.01049394795869147,0.012102231270396955
2018-01-19,0.010027018620907687,0.011567286894775106
2018-01-22,0.009756157160202943,0.011256970529424305
2018-01-23,0.010099431831321745,0.011650248140722045
2018-01-24,0.009907043019518601,0.011429835105004168
2018-01-25,0.010154135596925826,0.01171292030408221
2018-01-26,0.010344081332800336,0.011930534394389113
2018-01-29,0.011090673926080999,0.012785879039366977
2018-01-30,0.011665453506328185,0.01344438361124697
2018-01-31,0.011898695304657935,0.013711600464162307
2018-02-01,0.011340322707805224,0.013071892791036748
2018-02-02,0.01100636815066525,0.012689292903646421
2018-02-05,0.01664625148075686,0.019150707131580385
2018-02-06,0.024003385397312484,0.02757951442828662
2018-02-07,0.026279291204263824,0.030186938962055137
2018-02-08,0.02502761518015575,0.02875293815076453
2018-02-09,0.02982451945277075,0.03424858118148806
2018-02-12,0.02816631405626608,0.032348834091925814
2018-02-13,0.028683331394017197,0.03294116251198541
2018-02-14,0.026312803589362894,0.030225332912641983
2018-02-15,0.025511543077108963,0.029307357172517038
2018-02-16,0.025767758997300435,0.02960089466172632
2018-02-20,0.02358512932040595,0.02710033328072203
2018-02-21,0.02175277152527651,0.025001065966991493
2018-02-22,0.02007767058096732,0.023081962247764518
2018-02-23,0.018488530567738113,0.021261340917377605
2018-02-26,0.01942619086441928,0.02233558505104943
2018-02-27,0.019393760993466663,0.022298431298512517
2018-02-28,0.0188142713285623,0.021634530549754845
2018-03-01,0.017738225792118447,0.020401743356802362
2018-03-02,0.018328758088001492,0.02107829525607919
2018-03-05,0.017283428712978804,0.01988069847945594
2018-03-06,0.016731210360079924,0.01924804150527539
2018-03-07,0.015578214136789519,0.017927094640617154
2018-03-08,0.014688671785577152,0.016907977529841738
2018-03-09,0.014135317703691487,0.01627401939125675
2018-03-12,0.015983409484384616,0.018391312574004993
2018-03-13,0.015138590764735756,0.01742343374111512
2018-03-14,0.0148624344832512,0.0171070512874574
2018-03-15,0.014137912211758825,0.016276991827096216
2018-03-16,0.0132461205845659,0.015255297800634301
2018-03-19,0.012483943031386517,0.014382098020055656
2018-03-20,0.014441892619759443,0.01662525139530194
2018-03-21,0.013574483975894867,0.015631492087729806
2018-03-22,0.013960778932693978,0.016074056513969516
2018-03-23,0.01721030892492434,0.019796927732575798
2018-03-26,0.019768124267234757,0.022727326018840324
2018-03-27,0.026013825870531568,0.029882804747921852
2018-03-28,0.02719167885219975,0.031232229118734425
2018-03-29,0.025198822437398218,0.028949084230944895
2018-04-02,0.024081959820988274,0.027669534357667367
2018-04-03,0.02462740408782817,0.02829443050179506
2018-04-04,0.023317830670632353,0.026794098701446327
2018-04-05,0.022721852998394555,0.026111308227682088
2018-04-06,0.021155167626538924,0.024316412383225045
2018-04-09,0.023108944786562363,0.026554785555349295
2018-04-10,0.021516996028133773,0.024730946345241877
2018-04-11,0.021948819326121326,0.02522567097663329
2018-04-12,0.020348784961089605,0.0233925683739184
2018-04-13,0.019387752258395462,0.022291547303931673
2018-04-16,0.01796896372150225,0.02066609161590373
2018-04-17,0.01705014289836808,0.019613431198649195
2018-04-18,0.017586739741488173,0.02022819116332816
2018-04-19,0.016293094391403383,0.018746107584339887
2018-04-20,0.01714755064003765,0.019725027792248308
2018-04-23,0.019730316876946492,0.02268401143319522
2018-04-24,0.0181444652121468,0.020867157446933227
2018-04-25,0.018902590594325322,0.021735714798967427
2018-04-26,0.017515530403189407,0.02014660915095027
2018-04-27,0.01759918273277722,0.020242446656970045
2018-04-30,0.016600127869745542,0.019097864946912825
2018-05-01,0.01638631852795149,0.01885291116998587
2018-05-02,0.016442308039804975,0.018917056367205635
2018-05-03,0.018322818195583786,0.021071490132083915
2018-05-04,0.016902077762274172,0.01944379822558508
2018-05-07,0.019490434502784374,0.022409186708156715
2018-05-08,0.018224722203470198,0.020959105034370245
2018-05-09,0.01686771874318404,0.01940443431647329
2018-05-10,0.016447254252586082,0.018922723067697066
2018-05-11,0.01629749209900501,0.018751145881908175
2018-05-14,0.015189118017725213,0.01748132102215559
2018-05-15,0.014139360873342596,0.016278651507274155
2018-05-16,0.01421326918605811,0.016363325638881567
2018-05-17,0.013700427256032094,0.01577578083530894
2018-05-18,0.012970628453361251,0.014939676240388187
2018-05-21,0.012330827096820587,0.014206678526384742
2018-05-22,0.012180845481649901,0.014034849911239142
2018-05-23,0.011556150978024982,0.013319159582629341
2018-05-24,0.01137362026839258,0.013110040624802512
2018-05-25,0.010859672378403294,0.01252122876213948
2018-05-29,0.010416500802229368,0.012013502811067438
2018-05-30,0.010848316970529168,0.012508219274228552
2018-05-31,0.011371062435317478,0.013107110206200414
2018-06-01,0.010970290594483113,0.012647960127562106
2018-06-04,0.012691385627709663,0.014619757642589047
2018-06-05,0.012480315949644086,0.014377942601192401
2018-06-06,0.011964890980925427,0.013787438501835956
2018-06-07,0.011776468232696562,0.013571569244438992
2018-06-08,0.011349365510729497,0.01308225280950797
2018-06-11,0.011065823977353426,0.012757409334787263
2018-06-12,0.010567052616888024,0.012185984683535695
2018-06-13,0.010297960502103415,0.011877695395029107
2018-06-14,0.010112552871462436,0.011665280450876052
2018-06-15,0.01010284912142063,0.011654163208742708
2018-06-18,0.01020619736133005,0.011772565620406036
2018-06-19,0.009822153184112253,0.011332579832474862
2018-06-20,0.01034321440862837,0.011929541190123806
2018-06-21,0.010146720440236132,0.011704425022152971
2018-06-22,0.01036689150957747,0.011956667204616423
2018-06-25,0.009975282654221799,0.011508014833337856
2018-06-26,0.01290875768705001,0.014868793098603384
2018-06-27,0.012598077233344381,0.014512857525751398
2018-06-28,0.012708368529230041,0.01463921435030672
2018-06-29,0.01247170513565274,0.014368077497114641
2018-07-02,0.011784703086168762,0.013581003623889063
2018-07-03,0.01167275929530877,0.013452753594472254
2018-07-05,0.012289092929513763,0.014158865171631724
2018-07-06,0.01256866261617769,0.014479158242495656
2018-07-09,0.01331650186984245,0.015335931142044004
2018-07-10,0.013574036697299525,0.01563097965651259
2018-07-11,0.012731014385597048,0.014665158904470245
2018-07-12,0.01278306625366356,0.01472479288291108
2018-07-13,0.013857824531546551,0.015956105309402384
2018-07-16,0.0129505083358001,0.01491662533556119
2018-07-17,0.012180159657558112,0.014034064186910254
2018-07-18,0.011732895166560045,0.013521649128541022
2018-07-19,0.011222895530442065,0.012937360640254095
2018-07-20,0.01098432216046754,0.012664035594869776
2018-07-23,0.010488434782374831,0.01209591501989876
2018-07-24,0.010086360851013446,0.011635273182341884
2018-07-25,0.010054518447348332,0.01159879247023289
2018-07-26,0.010998744676519758,0.01268055895979919
2018-07-27,0.011243210910015173,0.012960635249840287
2018-07-30,0.012262827702172944,0.014128774032558971
2018-07-31,0.01235045595009777,0.014229166607151681
2018-08-01,0.012022402220185914,0.013853327088154958
2018-08-02,0.01732197206930096,0.01992485623527396
2018-08-03,0.01782116675020782,0.020496765869735877
2018-08-06,0.01639555999218513,0.018863498787670723
2018-08-07,0.015278881387742452,0.01758415973037534
2018-08-08,0.01434899246865592,0.0165188189882848
2018-08-09,0.013339730044289304,0.015362542837370938
2018-08-10,0.012548920900011409,0.014456540858721058
2018-08-13,0.012260519081129921,0.014126129127339975
2018-08-14,0.011746611926572476,0.013537363933815908
2018-08-15,0.011490648632229629,0.01324411586907822
2018-08-16,0.011781416486424652,0.013577238283170964
2018-08-17,0.01207608143997292,0.013914825465723438
2018-08-20,0.012369099232664629,0.014250525554523902
2018-08-21,0.011857854301747957,0.013664810376169241
2018-08-22,0.011268821177230255,0.012989976024335003
2018-08-23,0.010724676740579798,0.012366569049537307
2018-08-24,0.010262224194140093,0.011836753574921583
2018-08-27,0.010522762734996338,0.01213524333725969
2018-08-28,0.010995039771583105,0.012676314381663485
2018-08-29,0.010682322771147163,0.01231804560947936
2018-08-30,0.011402928578378789,0.013143618115693357
2018-08-31,0.011139998596084943,0.012842388563748655
2018-09-04,0.01094922509089736,0.012623826127509065
2018-09-05,0.010545224469566624,0.012160976949613359
2018-09-06,0.010813283970355756,0.012468083208902529
2018-09-07,0.011333417368297042,0.013063981588564026
2018-09-10,0.011046978534722739,0.012735818779802562
2018-09-11,0.011004338626389167,0.01268696774969094
2018-09-12,0.012112951785125902,0.013957066512003458
2018-09-13,0.011745426781656168,0.013536006155334299
2018-09-14,0.012888156362511527,0.014845190892015704
2018-09-17,0.01232001727112033,0.01419429409261313
2018-09-18,0.013846921362447452,0.01594361393541055
2018-09-19,0.01322446217617196,0.015230484530578814
2018-09-20,0.012312981267227314,0.014186233192590682
2018-09-21,0.012493783578407388,0.014393371985634352
2018-09-24,0.012118433270007731,0.013963346454749202
2018-09-25,0.011968752301646284,0.013791862279985984
2018-09-26,0.011378498315945978,0.01311562923081106
2018-09-27,0.010984995333421456,0.012664806825238866
2018-09-28,0.01168498079208063,0.01346675532970444
2018-10-01,0.011049469687486036,0.012738672805137245
2018-10-02,0.010681798856002454,0.012317445378486603
2018-10-03,0.01043021324363819,0.012029212668671393
2018-10-04,0.01031183700252023,0.0118935932092177
2018-10-05,0.012290991357625673,0.014161040133363213
2018-10-08,0.01282578998964916,0.014773739951389421
2018-10-09,0.012195368762141025,0.01405148871841108
2018-10-10,0.011985077893268067,0.013810565931074227
2018-10-11,0.023666639102638484,0.027193716146254557
2018-10-12,0.02327306041947145,0.026742807013142102
2018-10-15,0.02497911010108675,0.028697367602637885
2018-10-16,0.023696823938273864,0.027228297841482486
2018-10-17,0.02496996467690809,0.028686890014636517
2018-10-18,0.022705315861825393,0.026092362217053258
2018-10-19,0.023219019191836852,0.02668089389602669
2018-10-22,0.02152726737658364,0.024742713864732917
2018-10-23,0.01982254091264334,0.022789669238779547
2018-10-24,0.018426635865893437,0.021190430353501377
2018-10-25,0.025620213594432405,0.029431857128578934
2018-10-26,0.02649628091552137,0.03043553637543674
2018-10-29,0.02628854917924137,0.03019754549551348
2018-10-30,0.025267239689570144,0.029027467449310625
2018-10-31,0.024046870248222895,0.027629333479129922
2018-11-01,0.02426632032683136,0.027880749648091514
2018-11-02,0.023211834037851365,0.026672662120035155
2018-11-05,0.028145717436873992,0.03232523727585743
2018-11-06,0.02649954722005119,0.030439278464647904
2018-11-07,0.02430989102645633,0.02793066705276117
2018-11-08,0.02636226130375306,0.030281994861256534
2018-11-09,0.023978098163402982,0.027550543741588874
2018-11-12,0.023213977613685557,0.026675117938814212
2018-11-13,0.02748531931837363,0.031568642582450936
2018-11-14,0.025076795669156368,0.028809282492086245
2018-11-15,0.024154719759699062,0.02775289283792193
2018-11-16,0.02372379880382816,0.02725920198787842
2018-11-19,0.02180915011450362,0.025065656916353735
2018-11-20,0.025177997462659255,0.028925225796257642
2018-11-21,0.027563410650221505,0.031658109050664546
2018-11-23,0.02515230629608963,0.028895792338242743
2018-11-26,0.024007900334606952,0.02758468703175469
2018-11-27,0.02388990615840821,0.027449505290523254
2018-11-28,0.021800637203612933,0.025055903976384786
2018-11-29,0.025445340436639142,0.029231511156203864
2018-11-30,0.0233337337731732,0.026812318321784476
2018-12-03,0.02156484229265441,0.024785762112915232
2018-12-04,0.022810431079333192,0.026212788992258595
2018-12-06,0.028889852626951082,0.033177766561173744
2018-12-07,0.026568113831632,0.03051783279878911
2018-12-10,0.02901489182149714,0.033321019529968084
2018-12-11,0.026710252375973843,0.03068067588595866
2018-12-12,0.024485018351125504,0.02813130421510811
2018-12-13,0.022607184074425572,0.025979936109950173
2018-12-14,0.0209173810978094,0.024043988793937956
2018-12-17,0.023168709833593544,0.026623256249265967
2018-12-18,0.023320364957475668,0.026797002143966086
2018-12-19,0.02175596497996112,0.025004724594719703
2018-12-20,0.023345491387936422,0.026825788603857915
2018-12-21,0.023538093949788435,0.02704644652542292
2018-12-24,0.026569782929383227,0.030519745024863012
2018-12-26,0.02789373942412191,0.03203655500684027
2018-12-27,0.03987135369316622,0.045758882708511125
2018-12-28,0.036392709359449986,0.04177352331785316
2018-12-31,0.033220038662706584,0.038138707067114516
2019-01-02,0.030719250817353085,0.035273643160775
2019-01-03,0.028173951269734224,0.032357583776427536
2019-01-04,0.038923886381229296,0.044673403025414185
2019-01-07,0.04100123681080162,0.04705334970807461
2019-01-08,0.037643001193036735,0.043205938311174634
2019-01-09,0.034986819525499264,0.040162845216139775
2019-01-10,0.03240649126383344,0.0372066546769293
2019-01-11,0.029666904068143547,0.034068006827522666
2019-01-14,0.027170484560485143,0.031207947570691563
2019-01-15,0.025318648373296518,0.029086364554273176
2019-01-16,0.02478722762958202,0.028477534663034924
2019-01-17,0.02282072335268471,0.026224580484667036
2019-01-18,0.021147436601875305,0.024307555222565093
2019-01-22,0.020163966105403348,0.023180827968341207
2019-01-23,0.020978848229579183,0.02411440950594959
2019-01-24,0.019207010353181866,0.022084477715860595
2019-01-25,0.01777713067766042,0.020446315303820448
2019-01-28,0.019090845494929332,0.021951391759295842
2019-01-29,0.018267065247309783,0.021007615957363876
2019-01-30,0.017167404496028906,0.019747773650641655
2019-01-31,0.024184018817331836,0.02778645972871972
2019-02-01,0.02295958251011761,0.026383666494607834
2019-02-04,0.021045105124227654,0.02419031767935029
2019-02-05,0.020937088349511218,0.02406656669299842
2019-02-06,0.019942022145073096,0.022926554647574017
2019-02-07,0.018391448046002824,0.021150116916718368
2019-02-08,0.01837626874224362,0.021132726526963932
2019-02-11,0.01699484835588377,0.019550082203178144
2019-02-12,0.01571723112826888,0.01808636147542502
2019-02-13,0.016039420692558762,0.018455482627929547
2019-02-14,0.014891150686585483,0.017139950422765112
2019-02-15,0.013814150108144624,0.015906069072081596
2019-02-19,0.013431265161223673,0.015467411373171968
2019-02-20,0.012536650149414134,0.014442482695128624
2019-02-21,0.011805090877993762,0.01360436119362306
2019-02-22,0.01129811058560926,0.01302353186032511
2019-02-25,0.011397772139047403,0.01313771056610212
2019-02-26,0.010913835002834412,0.012583280959257499
2019-02-27,0.010279049758338902,0.01185603002685227
2019-02-28,0.009786594365023249,0.011291841355073327
2019-03-01,0.009673846896304218,0.011162670580447951
2019-03-04,0.010070293089962991,0.01161686491859137
2019-03-05,0.009737942675427672,0.011236102840468136
2019-03-06,0.009291578856363829,0.010724719649978058
2019-03-07,0.009390954888042912,0.010838571243606045
2019-03-08,0.010449986234308217,0.012051865882535314
2019-03-11,0.009995831333598876,0.011531556726231967
2019-03-12,0.014828934367290453,0.017068671393187018
2019-03-13,0.014148705359384815,0.016289357153389878
2019-03-14,0.013547681637196616,0.015600785599231582
2019-03-15,0.012902166663174485,0.014861241996399063
2019-03-18,0.012856086493084552,0.014808449580453843
2019-03-19,0.012322494034969494,0.014197131633079407
2019-03-20,0.011728450332686153,0.013516556840074637
2019-03-21,0.011367115592133683,0.01310258844799894
2019-03-22,0.014973816269440039,0.017234657448062424
2019-03-25,0.017658701352797273,0.020310635028203308
2019-03-26,0.016435850734149857,0.0189096584612221
2019-03-27,0.015605997835721397,0.01795892543871633
2019-03-28,0.01479677192440525,0.017031824023498576
2019-03-29,0.013801630195752269,0.015891725452660814
2019-04-01,0.013327578697476722,0.015348621470458177
2019-04-02,0.013669334870956666,0.015740159392887452
2019-04-03,0.013297517962760077,0.015314181953249734
2019-04-04,0.012641760848608631,0.014562904293862722
2019-04-05,0.01192619328366446,0.013743103923080365
2019-04-08,0.01153877907018261,0.013299257204170524
2019-04-09,0.011531908850153342,0.013291386236838754
2019-04-10,0.011089396020398712,0.012784414988166942
2019-04-11,0.010759164516057927,0.012406080470274541
2019-04-12,0.010472552768760154,0.01207771956039509
2019-04-15,0.010274219164280503,0.011850495786629289
2019-04-16,0.009775641436259018,0.011279292973198627
2019-04-17,0.009417611787990634,0.010869111108087961
2019-04-18,0.010146340912127518,0.011703990210264607
2019-04-22,0.009640567710579006,0.011124543798109806
2019-04-23,0.009269382685025007,0.010699290283996474
2019-04-24,0.010649264940470934,0.012280172425767146
2019-04-25,0.010166412520366479,0.011726985539682289
2019-04-26,0.009952177449639358,0.011481544020221607
2019-04-29,0.009694917197697227,0.011186810077178538
2019-04-30,0.009314965830171268,0.010751513276098202
2019-05-01,0.010232420638705447,0.011802608698891794
2019-05-02,0.014631308544025506,0.01684225849924679
2019-05-03,0.013633035219862217,0.015698572170542036
2019-05-06,0.014406588654648231,0.016584804895060534
2019-05-07,0.01398148874776822,0.01609778301431477
2019-05-08,0.0168494182786791,0.01938346812359141
2019-05-09,0.015482158424136574,0.017817047018692328
2019-05-10,0.014588084213891959,0.016792737917814254
2019-05-13,0.01399318285061084,0.016111180533034185
2019-05-14,0.02405397697191403,0.02763747540031593
2019-05-15,0.022655883188044536,0.026035728956576354
2019-05-16,0.021363934227914896,0.02455558887137169
2019-05-17,0.020003431439934213,0.022996909097891444
2019-05-20,0.018739585256384885,0.02154896536672688
2019-05-21,0.019646440672954558,0.022587917442213713
2019-05-22,0.01912390691403453,0.021989269054143806
2019-05-23,0.018253313300800787,0.020991860840168294
2019-05-24,0.018383429107306695,0.021140929903166576
2019-05-28,0.01689785445282507,0.019438959729792482
2019-05-29,0.015916181973246124,0.01831429239972919
2019-05-30,0.015111574547588736,0.01739248221966656
2019-05-31,0.014071303758932613,0.016200680885964575
2019-06-03,0.015317013748917483,0.017627846623635424
