,VaR_param,VaR_hist,ES_param,ES_hist
2017-03-20,0.008760849418070905,0.011082315966845363,0.010112689841038918,0.015040265053544416
2017-03-21,0.008719083401452462,0.011082315966845363,0.010064839997659596,0.015040265053544416
2017-03-22,0.0101235691142651,0.011082315966845363,0.011673909447603367,0.015040265053544416
2017-03-23,0.010092550845288987,0.011082315966845363,0.011638372917367221,0.015040265053544416
2017-03-24,0.009749114642024128,0.011082315966845363,0.011244910244420911,0.015040265053544416
2017-03-27,0.009293335985026949,0.011082315966845363,0.010722740808149545,0.015040265053544416
2017-03-28,0.009038740696142146,0.011082315966845363,0.010431060018728231,0.015040265053544416
2017-03-29,0.009725025075912311,0.011082315966845363,0.011217311683225652,0.015040265053544416
2017-03-30,0.00947233641472814,0.011082315966845363,0.010927815249513704,0.015040265053544416
2017-03-31,0.009263276532965024,0.011082315966845363,0.01068830276043311,0.015040265053544416
2017-04-03,0.009016395879533127,0.011082315966845363,0.010405460355134526,0.015040265053544416
2017-04-04,0.008847837299904645,0.011082315966845363,0.010212348770921292,0.015040265053544416
2017-04-05,0.008747594946002987,0.011082315966845363,0.010097504662660059,0.015040265053544416
2017-04-06,0.008644350617684244,0.011082315966845363,0.009979221298819379,0.015040265053544416
2017-04-07,0.008462308881024797,0.011082315966845363,0.009770662539978874,0.015040265053544416
2017-04-10,0.008272095344737563,0.011082315966845363,0.009552741640240687,0.015040265053544416
2017-04-11,0.008092727184507646,0.011082315966845363,0.009347245903056864,0.015040265053544416
2017-04-12,0.008322321066841108,0.011082315966845363,0.009610283468043502,0.015040265053544416
2017-04-13,0.008336209428875897,0.011082315966845363,0.009626194871666958,0.015040265053544416
2017-04-17,0.008448494855286787,0.011082315966845363,0.009754836300813181,0.015040265053544416
2017-04-18,0.008854894122526399,0.011082315966845363,0.010220433522222603,0.015040265053544416
2017-04-19,0.008784675816002573,0.011082315966845363,0.0101399868997874,0.015040265053544416
2017-04-20,0.008633357876210047,0.011082315966845363,0.009966627304935426,0.015040265053544416
2017-04-21,0.009135837254599303,0.011082315966845363,0.010542300100761685,0.015040265053544416
2017-04-24,0.008877469058965417,0.011082315966845363,0.010246296825940873,0.015040265053544416
2017-04-25,0.00969707699485406,0.011082315966845363,0.011185292558356574,0.015040265053544416
2017-04-26,0.009902093532818587,0.010554950846865408,0.011420172731905171,0.014711404883704156
2017-04-27,0.009659989716456386,0.010554950846865408,0.011142802979354913,0.014711404883704156
2017-04-28,0.009460451646736558,0.010554950846865408,0.010914199292497932,0.014711404883704156
2017-05-01,0.009188507509119126,0.010554950846865408,0.010602642542621697,0.014711404883704156
2017-05-02,0.009897661339424726,0.010554950846865408,0.011415094925188277,0.014711404883704156
2017-05-03,0.009623486780818818,0.010554950846865408,0.011100982861120996,0.014711404883704156
2017-05-04,0.009443759108701804,0.010554950846865408,0.010895075243923627,0.014711404883704156
2017-05-05,0.009246366245701083,0.010554950846865408,0.01066892924429268,0.014711404883704156
2017-05-08,0.009498685602455113,0.010554950846865408,0.010958002579021955,0.014711404883704156
2017-05-09,0.010180221725363679,0.010554950846865408,0.011738814334101438,0.014711404883704156
2017-05-10,0.009947264302707993,0.010554950846865408,0.011471923280306214,0.014711404883704156
2017-05-11,0.009626300579890168,0.010554950846865408,0.011104206530883304,0.014711404883704156
2017-05-12,0.009452986864170192,0.010554950846865408,0.010905647155962518,0.014711404883704156
2017-05-15,0.009508313419091325,0.010554950846865408,0.010969032826946631,0.014711404883704156
2017-05-16,0.009410696275656228,0.010554950846865408,0.010857196329174333,0.014711404883704156
2017-05-17,0.009217853644373079,0.010554950846865408,0.010636263368579753,0.014711404883704156
2017-05-18,0.013647464091877098,0.010554950846865408,0.015711110895477533,0.014711404883704156
2017-05-19,0.01343111311771573,0.010554950846865408,0.015463245260524594,0.014711404883704156
2017-05-22,0.012965576907848365,0.010554950846865408,0.014929896942128337,0.014711404883704156
2017-05-23,0.012676214095271563,0.010554950846865408,0.014598384234366636,0.014711404883704156
2017-05-24,0.012112654783145323,0.010554950846865408,0.013952734325577122,0.014711404883704156
2017-05-25,0.011650038152779024,0.010554950846865408,0.013422730865828403,0.014711404883704156
2017-05-26,0.011423947803491822,0.010554950846865408,0.01316370717434733,0.014711404883704156
2017-05-30,0.010954292098955196,0.010554950846865408,0.012625639297068383,0.014711404883704156
2017-05-31,0.010526123640794886,0.010554950846865408,0.012135101885993139,0.014711404883704156
2017-06-01,0.010170345648838081,0.010554950846865408,0.011727499663629768,0.014711404883704156
2017-06-02,0.010111838988962703,0.010554950846865408,0.011660470659229863,0.014711404883704156
2017-06-05,0.010628054383090639,0.010554950846865408,0.012251880320933382,0.014711404883704156
2017-06-06,0.010374943531098184,0.010554950846865408,0.011961900198191731,0.014711404883704156
2017-06-07,0.010138905582473729,0.010554950846865408,0.01169147989509131,0.014711404883704156
2017-06-08,0.009901731899873112,0.010554950846865408,0.011419758421870298,0.014711404883704156
2017-06-09,0.009597949401626482,0.010554950846865408,0.011071725591847869,0.014711404883704156
2017-06-12,0.01309369205846698,0.012521230362951063,0.015076673924659919,0.01632390858074757
2017-06-13,0.013210778395500989,0.012521230362951063,0.015210815586770494,0.01632390858074757
2017-06-14,0.012953123080474152,0.012521230362951063,0.014915629033968139,0.01632390858074757
2017-06-15,0.012647446452034238,0.012521230362951063,0.014565426166187102,0.01632390858074757
2017-06-16,0.012215467352365613,0.012521230362951063,0.014070523038337536,0.01632390858074757
2017-06-19,0.011979886253068166,0.012521230362951063,0.013800626131302028,0.01632390858074757
2017-06-20,0.013416297555948614,0.012521230362951063,0.015446271597064907,0.01632390858074757
2017-06-21,0.01325368773091109,0.012521230362951063,0.015259975289924408,0.01632390858074757
2017-06-22,0.012930858678650214,0.012521230362951063,0.014890121498740581,0.01632390858074757
2017-06-23,0.012755926964416601,0.012521230362951063,0.01468970844032939,0.01632390858074757
2017-06-26,0.012365517259692493,0.012521230362951063,0.01424242989338348,0.01632390858074757
2017-06-27,0.011983842987427142,0.012521230362951063,0.013805159221471968,0.01632390858074757
2017-06-28,0.013060829736972262,0.012521230362951063,0.015039024728880284,0.01632390858074757
2017-06-29,0.01353398705235605,0.012521230362951063,0.015581104277469492,0.01632390858074757
2017-06-30,0.014254388361421035,0.01267790444643519,0.016406442497389574,0.01632390858074757
2017-07-03,0.013608117516967406,0.01267790444643519,0.01566603292062201,0.01632390858074757
2017-07-05,0.013372235405403011,0.01267790444643519,0.015395791154512188,0.01632390858074757
2017-07-06,0.01302928601710129,0.01267790444643519,0.015002886208196925,0.01632390858074757
2017-07-07,0.01313952959637429,0.01267790444643519,0.015129188365522109,0.01632390858074757
2017-07-10,0.01316263244433985,0.01267790444643519,0.015155656478746013,0.01632390858074757
2017-07-11,0.012743896863484669,0.01267790444643519,0.014675925980520279,0.01632390858074757
2017-07-12,0.01223006093141709,0.01267790444643519,0.014087242384075877,0.01632390858074757
2017-07-13,0.012383821536001377,0.01267790444643519,0.014263400453313896,0.01632390858074757
2017-07-14,0.012163898692551118,0.01267790444643519,0.014011442654446786,0.01632390858074757
2017-07-17,0.012052259596568846,0.01267790444643519,0.013883541703140791,0.01632390858074757
2017-07-18,0.011588680779037944,0.01267790444643519,0.01335243589969604,0.01632390858074757
2017-07-19,0.011402528409550439,0.01267790444643519,0.013139167734669895,0.01632390858074757
2017-07-20,0.011277837647294446,0.01267790444643519,0.01299631395238789,0.01632390858074757
2017-07-21,0.010903348777594711,0.01267790444643519,0.012567275341257352,0.01632390858074757
2017-07-24,0.010562304336726365,0.01267790444643519,0.012176552825628875,0.01632390858074757
2017-07-25,0.010512322957394649,0.01267790444643519,0.012119290932670447,0.01632390858074757
2017-07-26,0.010333142184439512,0.01267790444643519,0.011914009878438834,0.01632390858074757
2017-07-27,0.010115815493851871,0.01267790444643519,0.011665026399794784,0.01632390858074757
2017-07-28,0.010520324626327385,0.01267790444643519,0.012128458160867057,0.01632390858074757
2017-07-31,0.010328325864627477,0.01267790444643519,0.011908491991713458,0.01632390858074757
2017-08-01,0.010104750915911275,0.01267790444643519,0.01165235010542004,0.01632390858074757
2017-08-02,0.010017989645923184,0.01267790444643519,0.011552950796689027,0.01632390858074757
2017-08-03,0.01229985024956695,0.01267790444643519,0.014167197529751556,0.01632390858074757
2017-08-04,0.012122309338073874,0.01267790444643519,0.013963795206614654,0.01632390858074757
2017-08-07,0.011808539714478207,0.01267790444643519,0.013604320481423559,0.01632390858074757
2017-08-08,0.011809428587115459,0.01267790444643519,0.01360533883126681,0.01632390858074757
2017-08-09,0.011507894640156818,0.01267790444643519,0.013259882086676313,0.01632390858074757
2017-08-10,0.011254097316188462,0.01267790444643519,0.01296911549734794,0.01632390858074757
2017-08-11,0.014470753240988328,0.01267790444643519,0.01665432406327271,0.01632390858074757
2017-08-14,0.014160398318104332,0.01267790444643519,0.01629876143953322,0.01632390858074757
2017-08-15,0.014560068710126741,0.01267790444643519,0.016756649627347135,0.01632390858074757
2017-08-16,0.013995273508249998,0.01267790444643519,0.016109583803519897,0.01632390858074757
2017-08-17,0.013392871415096859,0.01267790444643519,0.015419433098651738,0.01632390858074757
2017-08-18,0.015214119577982911,0.01267790444643519,0.017505972500891358,0.01632390858074757
2017-08-21,0.014445920249120727,0.01267790444643519,0.016625873785565837,0.01632390858074757
2017-08-22,0.013732895842459986,0.01267790444643519,0.01580898702099742,0.01632390858074757
2017-08-23,0.014327682951326632,0.01267790444643519,0.016490413508548577,0.01632390858074757
2017-08-24,0.013701266235362369,0.01267790444643519,0.015772750102365774,0.01632390858074757
2017-08-25,0.013114488975673891,0.01267790444643519,0.01510050021482818,0.01632390858074757
2017-08-28,0.012560673669143027,0.01267790444643519,0.014466013667531464,0.01632390858074757
2017-08-29,0.012242806287164761,0.01267790444643519,0.014101844285950103,0.01632390858074757
2017-08-30,0.011876747022813133,0.01267790444643519,0.013682463174584058,0.01632390858074757
2017-08-31,0.01187943054510297,0.01267790444643519,0.013685537590860015,0.01632390858074757
2017-09-01,0.011962297756795715,0.01267790444643519,0.013780475615163436,0.01632390858074757
2017-09-05,0.011503640800802179,0.01267790444643519,0.013255008613854143,0.01632390858074757
2017-09-06,0.011899958917844818,0.01267790444643519,0.013709056219162625,0.01632390858074757
2017-09-07,0.011463202555548918,0.01267790444643519,0.013208679951018515,0.01632390858074757
2017-09-08,0.010951728710352021,0.010742228851024264,0.012622702513694888,0.0135675717086056
2017-09-11,0.011133552300345637,0.010742228851024264,0.012831011349640204,0.0135675717086056
2017-09-12,0.01214809970682367,0.010742228851024264,0.013993342317047679,0.0135675717086056
2017-09-13,0.011727692109172759,0.010742228851024264,0.013511696248502321,0.0135675717086056
2017-09-14,0.01138172017473022,0.010742228851024264,0.013115328478313613,0.0135675717086056
2017-09-15,0.011154382506679307,0.010742228851024264,0.012854875777979894,0.0135675717086056
2017-09-18,0.010913304843267213,0.010742228851024264,0.012578681652456613,0.0135675717086056
2017-09-19,0.010690444977343765,0.010742228851024264,0.012323359011147679,0.0135675717086056
2017-09-20,0.010295116654954332,0.010742228851024264,0.011870445378455411,0.0135675717086056
2017-09-21,0.010402231147814888,0.010742228851024264,0.01199316265249801,0.0135675717086056
2017-09-22,0.010664508762563724,0.010742228851024264,0.012293644810092425,0.0135675717086056
2017-09-25,0.010440954647623579,0.010742228851024264,0.012037526792317052,0.0135675717086056
2017-09-26,0.010653418438756493,0.010742228851024264,0.012280939019591744,0.0135675717086056
2017-09-27,0.010728833808610573,0.010742228851024264,0.012367339733092342,0.0135675717086056
2017-09-28,0.010920508415263309,0.010742228851024264,0.012586934529309434,0.0135675717086056
2017-09-29,0.010607878369944,0.010742228851024264,0.012228765378517263,0.0135675717086056
2017-10-02,0.010515945398149215,0.010742228851024264,0.01212344103451857,0.0135675717086056
2017-10-03,0.010233591495929627,0.010742228851024264,0.01179995818667663,0.0135675717086056
2017-10-04,0.009959789183469606,0.010742228851024264,0.011486272591811376,0.0135675717086056
2017-10-05,0.00971720499073573,0.010742228851024264,0.01120835248909587,0.0135675717086056
2017-10-06,0.010149319079190935,0.010742228851024264,0.011703410268808811,0.0135675717086056
2017-10-09,0.009828062020523816,0.010742228851024264,0.011335357454910934,0.0135675717086056
2017-10-10,0.009579202864900292,0.010742228851024264,0.011050248349848763,0.0135675717086056
2017-10-11,0.009328325786471057,0.010742228851024264,0.010762827382224097,0.0135675717086056
2017-10-12,0.009146185195049132,0.010742228851024264,0.010554155368989593,0.0135675717086056
2017-10-13,0.008952732889998332,0.010742228851024264,0.010332523926790672,0.0135675717086056
2017-10-16,0.008941575295403298,0.010742228851024264,0.010319741066535175,0.0135675717086056
2017-10-17,0.009289432816040924,0.010742228851024264,0.010718269085926893,0.0135675717086056
2017-10-18,0.009083899244343017,0.010742228851024264,0.010482796565174346,0.0135675717086056
2017-10-19,0.008937574952232765,0.010742228851024264,0.010315158015297076,0.0135675717086056
2017-10-20,0.009605054006664398,0.010742228851024264,0.011079865085768055,0.0135675717086056
2017-10-23,0.009599102289398224,0.010742228851024264,0.011073046414463437,0.0135675717086056
2017-10-24,0.00956378815974034,0.010742228851024264,0.011032588269061542,0.0135675717086056
2017-10-25,0.009340459143953836,0.010742228851024264,0.010776728139399967,0.0135675717086056
2017-10-26,0.009279057552004684,0.010742228851024264,0.010706382514035478,0.0135675717086056
2017-10-27,0.009158498197944252,0.010742228851024264,0.010568261939540554,0.0135675717086056
2017-10-30,0.013404278679750652,0.010742228851024264,0.015432501997035249,0.0135675717086056
2017-10-31,0.013469460992568245,0.010742228851024264,0.015507179060158539,0.0135675717086056
2017-11-01,0.01311984224963548,0.010742228851024264,0.015106633270871537,0.0135675717086056
2017-11-02,0.012701270161057628,0.010742228851024264,0.014627090079947223,0.0135675717086056
2017-11-03,0.012224485533595987,0.010742228851024264,0.014080854848607641,0.0135675717086056
2017-11-06,0.012893098960164147,0.010742228851024264,0.014846861528987858,0.0135675717086056
2017-11-07,0.012535295516393085,0.010742228851024264,0.014436938818344024,0.0135675717086056
2017-11-08,0.012068757590621586,0.010742228851024264,0.013902442869577335,0.0135675717086056
2017-11-09,0.01158351076504191,0.01052718201026774,0.013346512798093145,0.012298244613206055
2017-11-10,0.01128709054614053,0.01052718201026774,0.01300691467030252,0.012298244613206055
2017-11-13,0.010997324672181922,0.01052718201026774,0.012674940189416324,0.012298244613206055
2017-11-14,0.010566255268198717,0.01052718201026774,0.012181079267637495,0.012298244613206055
2017-11-15,0.010579666266677308,0.01052718201026774,0.012196443772771497,0.012298244613206055
2017-11-16,0.010700630670717463,0.01052718201026774,0.012335028398656998,0.012298244613206055
2017-11-17,0.01136119644123085,0.01052718201026774,0.013091815165026511,0.012298244613206055
2017-11-20,0.011054178980401775,0.01052718201026774,0.012740076153150015,0.012298244613206055
2017-11-21,0.010703690343009957,0.01052718201026774,0.012338533756645176,0.012298244613206055
2017-11-22,0.011303357010203451,0.01052718201026774,0.013025550581044421,0.012298244613206055
2017-11-24,0.011038234028667158,0.01052718201026774,0.012721808587675376,0.012298244613206055
2017-11-27,0.01068886605579584,0.01052718201026774,0.01232155009675044,0.012298244613206055
2017-11-28,0.01033042906865813,0.01052718201026774,0.01191090155794959,0.012298244613206055
2017-11-29,0.01034373077897382,0.010023218710764557,0.011926140855512907,0.01226288549978971
2017-11-30,0.011611362125798176,0.010690250954302238,0.01337842111394388,0.01246220153779693
2017-12-01,0.011864575085037006,0.010690250954302238,0.01366851821733493,0.01246220153779693
2017-12-04,0.011517506360331867,0.010690250954302238,0.01327089389345654,0.01246220153779693
2017-12-05,0.011491243145778242,0.010690250954302238,0.013240805060362662,0.01246220153779693
2017-12-06,0.01103199782388017,0.010690250954302238,0.012714663989111794,0.01246220153779693
2017-12-07,0.010669743014871698,0.010690250954302238,0.012299641507250129,0.01246220153779693
2017-12-08,0.010475783410486548,0.010690250954302238,0.012077428870202848,0.01246220153779693
2017-12-11,0.010269564212331234,0.010690250954302238,0.011841170851544113,0.01246220153779693
2017-12-12,0.010636299837533027,0.010690250954302238,0.012261326845538873,0.01246220153779693
2017-12-13,0.01023545472110874,0.010690250954302238,0.011802092817657012,0.01246220153779693
2017-12-14,0.00996841854266918,0.010690250954302238,0.01149615894247622,0.01246220153779693
2017-12-15,0.009711675905471987,0.010690250954302238,0.011202018012281429,0.01246220153779693
2017-12-18,0.010262312652120294,0.010690250954302238,0.011832862996296172,0.01246220153779693
2017-12-19,0.010589502628340084,0.010690250954302238,0.01220771294333392,0.01246220153779693
2017-12-20,0.010634185224801513,0.010690250954302238,0.012258904208758947,0.01246220153779693
2017-12-21,0.010285948014306956,0.010690250954302238,0.011859941192169559,0.01246220153779693
2017-12-22,0.009964868285389441,0.010690250954302238,0.011492091538674134,0.01246220153779693
2017-12-26,0.009631066614779546,0.010690250954302238,0.011109666807956898,0.01246220153779693
2017-12-27,0.010372854146172436,0.010690250954302238,0.01195950646401379,0.01246220153779693
2017-12-28,0.010101184426089935,0.010690250954302238,0.011648264104570975,0.01246220153779693
2017-12-29,0.009782971164876163,0.010690250954302238,0.011283698461421307,0.01246220153779693
2018-01-02,0.009826074279350784,0.010690250954302238,0.011333080170374153,0.01246220153779693
2018-01-03,0.01122747692324801,0.010690250954302238,0.012938617457648977,0.01246220153779693
2018-01-04,0.011158619312451028,0.010690250954302238,0.012859729736030468,0.01246220153779693
2018-01-05,0.010840292609264241,0.010690250954302238,0.012495034126437245,0.01246220153779693
2018-01-08,0.011049078202582111,0.010690250954302238,0.012734232372977886,0.01246220153779693
2018-01-09,0.010659470404340864,0.010690250954302238,0.012287872541837707,0.01246220153779693
2018-01-10,0.010350210426256314,0.010690250954302238,0.011933564357506239,0.01246220153779693
2018-01-11,0.009985641961383655,0.010690250954302238,0.011515891202209609,0.01246220153779693
2018-01-12,0.010078884208629017,0.010690250954302238,0.011622715536638868,0.01246220153779693
2018-01-16,0.010307292275894624,0.010690250954302238,0.011884394555375044,0.01246220153779693
2018-01-17,0.010019935699504498,0.010690250954302238,0.011555180321231056,0.01246220153779693
2018-01-18,0.010778474868993864,0.010690250954302238,0.012424211734706092,0.01246220153779693
2018-01-19,0.010390418237353987,0.010690250954302238,0.011979629020105628,0.01246220153779693
2018-01-22,0.010140344414139307,0.010690250954302238,0.01169312831348074,0.01246220153779693
2018-01-23,0.010473042753567953,0.010690250954302238,0.012074288996809863,0.01246220153779693
2018-01-24,0.010338529143485741,0.010690250954302238,0.011920181526288513,0.01246220153779693
2018-01-25,0.010507820422598744,0.010690250954302238,0.012114132538304947,0.01246220153779693
2018-01-26,0.010595851747918682,0.010690250954302238,0.012214986904368027,0.01246220153779693
2018-01-29,0.0113959900663953,0.010690250954302238,0.013131676986897805,0.01246220153779693
2018-01-30,0.011829111585929334,0.010690250954302238,0.01362788894465405,0.01246220153779693
2018-01-31,0.012119467482633145,0.010690250954302238,0.01396053939366539,0.01246220153779693
2018-02-01,0.011655374903977311,0.010690250954302238,0.013428844992328073,0.01246220153779693
2018-02-02,0.011470059421470617,0.010690250954302238,0.013216535619023048,0.01246220153779693
2018-02-05,0.01642233278081096,0.010986688085097927,0.018890179499904576,0.01609887245015195
2018-02-06,0.022939014763990913,0.013287307242614763,0.026356110835820335,0.018829548837205137
2018-02-07,0.024686151697176348,0.013287307242614763,0.028357743631662217,0.018829548837205137
2018-02-08,0.02389620866173972,0.013287307242614763,0.02745273392318219,0.018829548837205137
2018-02-09,0.028104333691317155,0.017378329308458985,0.03227383346507555,0.020945113431369372
2018-02-12,0.027044034170688482,0.017378329308458985,0.031059085923773065,0.020945113431369372
2018-02-13,0.027416764789154793,0.017378329308458985,0.031486110168848315,0.020945113431369372
2018-02-14,0.025744096016379118,0.017378329308458985,0.029569792902253714,0.020945113431369372
2018-02-15,0.025256439220874213,0.017378329308458985,0.02901110181373205,0.020945113431369372
2018-02-16,0.02539422755807467,0.017378329308458985,0.029168961022925294,0.020945113431369372
2018-02-20,0.023795166761431934,0.017378329308458985,0.0273369738029714,0.020945113431369372
2018-02-21,0.022438222461914296,0.017378329308458985,0.02578237086346791,0.020945113431369372
2018-02-22,0.021199792609450988,0.017378329308458985,0.02436354572105586,0.020945113431369372
2018-02-23,0.019976135747382703,0.017378329308458985,0.02296164546959293,0.020945113431369372
2018-02-26,0.02050188618808977,0.017378329308458985,0.02356397909585821,0.020945113431369372
2018-02-27,0.02031149070573031,0.017378329308458985,0.023345849746960527,0.020945113431369372
2018-02-28,0.019875584149330515,0.017378329308458985,0.02284644707128043,0.020945113431369372
2018-03-01,0.018988383378145884,0.017378329308458985,0.021830012625663406,0.020945113431369372
2018-03-02,0.019276973995051676,0.017378329308458985,0.022160640656242375,0.020945113431369372
2018-03-05,0.01841029596368056,0.017378329308458985,0.021167718385481822,0.020945113431369372
2018-03-06,0.01791798918977727,0.017378329308458985,0.0206036999816906,0.020945113431369372
2018-03-07,0.016956256468314633,0.017378329308458985,0.019501876925037517,0.020945113431369372
2018-03-08,0.01612145348348089,0.017378329308458985,0.018545472764166536,0.020945113431369372
2018-03-09,0.015535976367628353,0.017378329308458985,0.01787471240529261,0.020945113431369372
2018-03-12,0.01678210830243251,0.017378329308458985,0.01930236155017229,0.020945113431369372
2018-03-13,0.016018944129766798,0.017378329308458985,0.018428031434653467,0.020945113431369372
2018-03-14,0.01572057193025552,0.017378329308458985,0.018086196991934454,0.020945113431369372
2018-03-15,0.015051948126946152,0.017378329308458985,0.017320178423290006,0.020945113431369372
2018-03-16,0.014274415153250045,0.017378329308458985,0.01642938648223646,0.020945113431369372
2018-03-19,0.013592224577433313,0.017378329308458985,0.015647824943680114,0.020945113431369372
2018-03-20,0.015070772607147506,0.017378329308458985,0.017341744962363164,0.020945113431369372
2018-03-21,0.014299826391314928,0.017378329308458985,0.01645849923609536,0.020945113431369372
2018-03-22,0.014371604932763236,0.017378329308458985,0.016540733364326324,0.020945113431369372
2018-03-23,0.01724608765228386,0.017378329308458985,0.019833926229285672,0.020945113431369372
2018-03-26,0.01939389044247895,0.017378329308458985,0.022294587681858203,0.020945113431369372
2018-03-27,0.024272739445596995,0.017378329308458985,0.027884111882915803,0.020945113431369372
2018-03-28,0.02543497632559542,0.017378329308458985,0.029215645440105437,0.020945113431369372
2018-03-29,0.024158166362098152,0.017378329308458985,0.0277528495662101,0.020945113431369372
2018-04-02,0.023499539924023264,0.017378329308458985,0.02699828462420776,0.020945113431369372
2018-04-03,0.024165504538810445,0.017378329308458985,0.027761256654910485,0.020945113431369372
2018-04-04,0.023206188490112606,0.017378329308458985,0.02666220229450035,0.020945113431369372
2018-04-05,0.022699489422085644,0.017378329308458985,0.02608169514997098,0.020945113431369372
2018-04-06,0.021490391176905575,0.017378329308458985,0.024696474189336393,0.020945113431369372
2018-04-09,0.022908952394074637,0.017378329308458985,0.026321669445221695,0.020945113431369372
2018-04-10,0.02168149298653287,0.017378329308458985,0.0249154127523243,0.020945113431369372
2018-04-11,0.022019262124065436,0.017378329308458985,0.02530238286912891,0.020945113431369372
2018-04-12,0.02077495312782148,0.017378329308458985,0.023876822200279698,0.020945113431369372
